model,scope,threshold,family_id,family,truth_images,accepted_predictions,precision,precision_weight,recall,recall_weight,f1,f1_weight
v2,zero,0,3528,Incurvariidae,0,3,0.0,1.0,,0,0.0,1.0
v2,zero,0,3530,Lasiocampidae,728,636,0.9465408805031447,1.0,0.8269230769230769,1.0,0.8826979472140762,1.0
v2,zero,0,3552,Ethmiidae,48,58,0.6896551724137931,1.0,0.8333333333333334,1.0,0.7547169811320755,1.0
v2,zero,0,3553,Gelechiidae,2,119,0.0,1.0,0.0,1.0,0.0,1.0
v2,zero,0,3554,Glyphipterigidae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,3556,Hepialidae,14,23,0.6086956521739131,1.0,1.0,1.0,0.7567567567567568,1.0
v2,zero,0,3563,Endromidae,0,3,0.0,1.0,,0,0.0,1.0
v2,zero,0,4300664,Autostichidae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,4300668,Peleopodidae,24,25,0.88,1.0,0.9166666666666666,1.0,0.8979591836734693,1.0
v2,zero,0,4525436,Praydidae,0,5,0.0,1.0,,0,0.0,1.0
v2,zero,0,4525465,Argyresthiidae,0,7,0.0,1.0,,0,0.0,1.0
v2,zero,0,4527533,Stathmopodidae,2,4,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
v2,zero,0,4528997,Lypusidae,0,2,0.0,1.0,,0,0.0,1.0
v2,zero,0,4532185,Erebidae,15241,14845,0.9810710676995621,1.0,0.9555803424972115,1.0,0.9681579472179751,1.0
v2,zero,0,4538,Adelidae,0,5,0.0,1.0,,0,0.0,1.0
v2,zero,0,4542,Alucitidae,1,16,0.0625,1.0,1.0,1.0,0.11764705882352941,1.0
v2,zero,0,4554,Batrachedridae,0,5,0.0,1.0,,0,0.0,1.0
v2,zero,0,4705755,Depressariidae,0,32,0.0,1.0,,0,0.0,1.0
v2,zero,0,4864,Bedelliidae,0,7,0.0,1.0,,0,0.0,1.0
v2,zero,0,4865,Blastobasidae,0,10,0.0,1.0,,0,0.0,1.0
v2,zero,0,4867,Bucculatricidae,0,2,0.0,1.0,,0,0.0,1.0
v2,zero,0,4870,Choreutidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,5336,Pyralidae,365,590,0.5779661016949152,1.0,0.9342465753424658,1.0,0.7141361256544502,1.0
v2,zero,0,5338,Roeslerstammiidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,5340,Sesiidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,5343,Tortricidae,632,887,0.6617812852311161,1.0,0.9287974683544303,1.0,0.7728768926925609,1.0
v2,zero,0,5345,Ypsolophidae,46,55,0.6909090909090909,1.0,0.8260869565217391,1.0,0.7524752475247525,1.0
v2,zero,0,5473,Lycaenidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,5474,Limacodidae,475,345,0.991304347826087,1.0,0.72,1.0,0.8341463414634147,1.0
v2,zero,0,5481,Pieridae,0,9,0.0,1.0,,0,0.0,1.0
v2,zero,0,5487,Gracillariidae,0,16,0.0,1.0,,0,0.0,1.0
v2,zero,0,6166,Opostegidae,0,15,0.0,1.0,,0,0.0,1.0
v2,zero,0,6946,Eriocraniidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,6950,Geometridae,15047,14892,0.9837496642492614,1.0,0.9736160031900046,1.0,0.9786566017569057,1.0
v2,zero,0,6953,Hesperiidae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,6954,Epermeniidae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,7014,Nepticulidae,0,22,0.0,1.0,,0,0.0,1.0
v2,zero,0,7015,Noctuidae,9243,9278,0.9372709635697348,1.0,0.9408200800605864,1.0,0.9390421683494412,1.0
v2,zero,0,7016,Notodontidae,3321,3382,0.9278533412182141,1.0,0.9448961156278229,1.0,0.9362971803669999,1.0
v2,zero,0,7017,Nymphalidae,0,23,0.0,1.0,,0,0.0,1.0
v2,zero,0,7294,Drepanidae,1604,1447,0.972356599861783,1.0,0.8771820448877805,1.0,0.9223205506391349,1.0
v2,zero,0,7297,Elachistidae,0,24,0.0,1.0,,0,0.0,1.0
v2,zero,0,8838,Coleophoridae,0,1,0.0,1.0,,0,0.0,1.0
v2,zero,0,8839,Cosmopterigidae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,8840,Cossidae,0,19,0.0,1.0,,0,0.0,1.0
v2,zero,0,8841,Crambidae,4542,4339,0.9504494123069832,1.0,0.9079700572435051,1.0,0.9287242427654544,1.0
v2,zero,0,8855,Momphidae,0,2,0.0,1.0,,0,0.0,1.0
v2,zero,0,8860,Plutellidae,14,45,0.24444444444444444,1.0,0.7857142857142857,1.0,0.3728813559322034,1.0
v2,zero,0,8861,Psychidae,0,22,0.0,1.0,,0,0.0,1.0
v2,zero,0,8863,Pterophoridae,79,74,0.9459459459459459,1.0,0.8860759493670886,1.0,0.915032679738562,1.0
v2,zero,0,8864,Saturniidae,0,3,0.0,1.0,,0,0.0,1.0
v2,zero,0,8865,Schreckensteiniidae,0,5,0.0,1.0,,0,0.0,1.0
v2,zero,0,8866,Scythrididae,0,3,0.0,1.0,,0,0.0,1.0
v2,zero,0,8868,Sphingidae,1124,1090,0.9697247706422019,1.0,0.9403914590747331,1.0,0.95483288166215,1.0
v2,zero,0,8870,Thyrididae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,8871,Tischeriidae,0,3,0.0,1.0,,0,0.0,1.0
v2,zero,0,8874,Yponomeutidae,13,14,0.6428571428571429,1.0,0.6923076923076923,1.0,0.6666666666666666,1.0
v2,zero,0,9408,Micropterigidae,0,2,0.0,1.0,,0,0.0,1.0
v2,zero,0,9410,Lyonetiidae,0,12,0.0,1.0,,0,0.0,1.0
v2,zero,0,9412,Tineidae,0,114,0.0,1.0,,0,0.0,1.0
v2,zero,0,9417,Papilionidae,0,2,0.0,1.0,,0,0.0,1.0
v2,zero,0,9541689,Meessiidae,0,4,0.0,1.0,,0,0.0,1.0
v2,zero,0,9689,Oecophoridae,32,32,0.59375,1.0,0.59375,1.0,0.59375,1.0
v2,zero,0,9717,Nolidae,191,184,0.9510869565217391,1.0,0.9162303664921466,1.0,0.9333333333333333,1.0
v2,optimized,0.9553309082984924,3528,Incurvariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,3530,Lasiocampidae,728,458,0.9978165938864629,1.0,0.6277472527472527,1.0,0.7706576728499157,1.0
v2,optimized,0.9553309082984924,3552,Ethmiidae,48,28,1.0,1.0,0.5833333333333334,1.0,0.7368421052631579,1.0
v2,optimized,0.9553309082984924,3553,Gelechiidae,2,0,1.0,0.0,0.0,1.0,0.0,1.0
v2,optimized,0.9553309082984924,3554,Glyphipterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,3556,Hepialidae,14,13,1.0,1.0,0.9285714285714286,1.0,0.9629629629629631,1.0
v2,optimized,0.9553309082984924,3563,Endromidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4300664,Autostichidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4300668,Peleopodidae,24,19,0.9473684210526315,1.0,0.75,1.0,0.8372093023255814,1.0
v2,optimized,0.9553309082984924,4525436,Praydidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4525465,Argyresthiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4527533,Stathmopodidae,2,1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0
v2,optimized,0.9553309082984924,4528997,Lypusidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4532185,Erebidae,15241,12512,0.9989609974424553,1.0,0.8200905452398136,1.0,0.9007314524555905,1.0
v2,optimized,0.9553309082984924,4538,Adelidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4542,Alucitidae,1,2,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
v2,optimized,0.9553309082984924,4554,Batrachedridae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4705755,Depressariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4864,Bedelliidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4865,Blastobasidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4867,Bucculatricidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,4870,Choreutidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,5336,Pyralidae,365,278,0.9820143884892086,1.0,0.7479452054794521,1.0,0.8491446345256611,1.0
v2,optimized,0.9553309082984924,5338,Roeslerstammiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,5340,Sesiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,5343,Tortricidae,632,399,0.9949874686716792,1.0,0.6281645569620253,1.0,0.7701260911736179,1.0
v2,optimized,0.9553309082984924,5345,Ypsolophidae,46,22,1.0,1.0,0.4782608695652174,1.0,0.6470588235294118,1.0
v2,optimized,0.9553309082984924,5473,Lycaenidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,5474,Limacodidae,475,218,1.0,1.0,0.4589473684210526,1.0,0.6291486291486291,1.0
v2,optimized,0.9553309082984924,5481,Pieridae,0,2,0.0,1.0,,0,0.0,1.0
v2,optimized,0.9553309082984924,5487,Gracillariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,6166,Opostegidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,6946,Eriocraniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,6950,Geometridae,15047,12194,0.9995079547318353,1.0,0.8099953479098824,1.0,0.894827649498917,1.0
v2,optimized,0.9553309082984924,6953,Hesperiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,6954,Epermeniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,7014,Nepticulidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,7015,Noctuidae,9243,6765,0.9983739837398374,1.0,0.730715135778427,1.0,0.8438280859570216,1.0
v2,optimized,0.9553309082984924,7016,Notodontidae,3321,2804,0.9985734664764622,1.0,0.8431195423065342,1.0,0.9142857142857143,1.0
v2,optimized,0.9553309082984924,7017,Nymphalidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,7294,Drepanidae,1604,1103,1.0,1.0,0.6876558603491272,1.0,0.814924270410048,1.0
v2,optimized,0.9553309082984924,7297,Elachistidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8838,Coleophoridae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8839,Cosmopterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8840,Cossidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8841,Crambidae,4542,2900,0.9979310344827587,1.0,0.6371642448260678,1.0,0.777747917226552,1.0
v2,optimized,0.9553309082984924,8855,Momphidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8860,Plutellidae,14,11,0.8181818181818182,1.0,0.6428571428571429,1.0,0.72,1.0
v2,optimized,0.9553309082984924,8861,Psychidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8863,Pterophoridae,79,48,1.0,1.0,0.6075949367088608,1.0,0.7559055118110237,1.0
v2,optimized,0.9553309082984924,8864,Saturniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8865,Schreckensteiniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8866,Scythrididae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8868,Sphingidae,1124,926,1.0,1.0,0.8238434163701067,1.0,0.9034146341463414,1.0
v2,optimized,0.9553309082984924,8870,Thyrididae,0,1,0.0,1.0,,0,0.0,1.0
v2,optimized,0.9553309082984924,8871,Tischeriidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,8874,Yponomeutidae,13,5,0.8,1.0,0.3076923076923077,1.0,0.4444444444444444,1.0
v2,optimized,0.9553309082984924,9408,Micropterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,9410,Lyonetiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,9412,Tineidae,0,1,0.0,1.0,,0,0.0,1.0
v2,optimized,0.9553309082984924,9417,Papilionidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,9541689,Meessiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,optimized,0.9553309082984924,9689,Oecophoridae,32,14,1.0,1.0,0.4375,1.0,0.6086956521739131,1.0
v2,optimized,0.9553309082984924,9717,Nolidae,191,157,1.0,1.0,0.8219895287958116,1.0,0.9022988505747127,1.0
v2,common_0.96,0.96,3528,Incurvariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,3530,Lasiocampidae,728,450,0.9977777777777778,1.0,0.6167582417582418,1.0,0.7623089983022072,1.0
v2,common_0.96,0.96,3552,Ethmiidae,48,28,1.0,1.0,0.5833333333333334,1.0,0.7368421052631579,1.0
v2,common_0.96,0.96,3553,Gelechiidae,2,0,1.0,0.0,0.0,1.0,0.0,1.0
v2,common_0.96,0.96,3554,Glyphipterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,3556,Hepialidae,14,13,1.0,1.0,0.9285714285714286,1.0,0.9629629629629631,1.0
v2,common_0.96,0.96,3563,Endromidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4300664,Autostichidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4300668,Peleopodidae,24,18,0.9444444444444444,1.0,0.7083333333333334,1.0,0.8095238095238095,1.0
v2,common_0.96,0.96,4525436,Praydidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4525465,Argyresthiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4527533,Stathmopodidae,2,1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0
v2,common_0.96,0.96,4528997,Lypusidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4532185,Erebidae,15241,12417,0.9990335829910606,1.0,0.8139229709336657,1.0,0.8970279846698965,1.0
v2,common_0.96,0.96,4538,Adelidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4542,Alucitidae,1,2,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
v2,common_0.96,0.96,4554,Batrachedridae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4705755,Depressariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4864,Bedelliidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4865,Blastobasidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4867,Bucculatricidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,4870,Choreutidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,5336,Pyralidae,365,269,0.9814126394052045,1.0,0.7232876712328767,1.0,0.832807570977918,1.0
v2,common_0.96,0.96,5338,Roeslerstammiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,5340,Sesiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,5343,Tortricidae,632,391,0.9948849104859335,1.0,0.615506329113924,1.0,0.7605083088954057,1.0
v2,common_0.96,0.96,5345,Ypsolophidae,46,21,1.0,1.0,0.45652173913043476,1.0,0.626865671641791,1.0
v2,common_0.96,0.96,5473,Lycaenidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,5474,Limacodidae,475,214,1.0,1.0,0.45052631578947366,1.0,0.6211901306240929,1.0
v2,common_0.96,0.96,5481,Pieridae,0,2,0.0,1.0,,0,0.0,1.0
v2,common_0.96,0.96,5487,Gracillariidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,6166,Opostegidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,6946,Eriocraniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,6950,Geometridae,15047,12079,0.9995032701382565,1.0,0.8023526284309165,1.0,0.890142298901423,1.0
v2,common_0.96,0.96,6953,Hesperiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,6954,Epermeniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,7014,Nepticulidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,7015,Noctuidae,9243,6683,0.9985036660182552,1.0,0.721951747268203,1.0,0.8380007534848675,1.0
v2,common_0.96,0.96,7016,Notodontidae,3321,2789,0.9985657941914665,1.0,0.8386028304727492,1.0,0.9116202945990179,1.0
v2,common_0.96,0.96,7017,Nymphalidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,7294,Drepanidae,1604,1089,1.0,1.0,0.678927680798005,1.0,0.8087634608243596,1.0
v2,common_0.96,0.96,7297,Elachistidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8838,Coleophoridae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8839,Cosmopterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8840,Cossidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8841,Crambidae,4542,2861,0.9979028311779098,1.0,0.6285777190664905,1.0,0.7713089288126435,1.0
v2,common_0.96,0.96,8855,Momphidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8860,Plutellidae,14,11,0.8181818181818182,1.0,0.6428571428571429,1.0,0.72,1.0
v2,common_0.96,0.96,8861,Psychidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8863,Pterophoridae,79,48,1.0,1.0,0.6075949367088608,1.0,0.7559055118110237,1.0
v2,common_0.96,0.96,8864,Saturniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8865,Schreckensteiniidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8866,Scythrididae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8868,Sphingidae,1124,921,1.0,1.0,0.8193950177935944,1.0,0.9007334963325184,1.0
v2,common_0.96,0.96,8870,Thyrididae,0,1,0.0,1.0,,0,0.0,1.0
v2,common_0.96,0.96,8871,Tischeriidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,8874,Yponomeutidae,13,5,0.8,1.0,0.3076923076923077,1.0,0.4444444444444444,1.0
v2,common_0.96,0.96,9408,Micropterigidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,9410,Lyonetiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,9412,Tineidae,0,1,0.0,1.0,,0,0.0,1.0
v2,common_0.96,0.96,9417,Papilionidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,9541689,Meessiidae,0,0,1.0,0.0,,0,1.0,0.0
v2,common_0.96,0.96,9689,Oecophoridae,32,14,1.0,1.0,0.4375,1.0,0.6086956521739131,1.0
v2,common_0.96,0.96,9717,Nolidae,191,156,1.0,1.0,0.8167539267015707,1.0,0.899135446685879,1.0
torch,zero,0,3528,Incurvariidae,0,6,0.0,1.0,,0,0.0,1.0
torch,zero,0,3530,Lasiocampidae,728,614,0.9413680781758957,1.0,0.7939560439560439,1.0,0.8614008941877793,1.0
torch,zero,0,3552,Ethmiidae,48,49,0.8571428571428571,1.0,0.875,1.0,0.865979381443299,1.0
torch,zero,0,3553,Gelechiidae,2,137,0.0,1.0,0.0,1.0,0.0,1.0
torch,zero,0,3554,Glyphipterigidae,0,6,0.0,1.0,,0,0.0,1.0
torch,zero,0,3556,Hepialidae,14,42,0.30952380952380953,1.0,0.9285714285714286,1.0,0.4642857142857143,1.0
torch,zero,0,3563,Endromidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,4300664,Autostichidae,0,11,0.0,1.0,,0,0.0,1.0
torch,zero,0,4300668,Peleopodidae,24,27,0.7407407407407407,1.0,0.8333333333333334,1.0,0.7843137254901962,1.0
torch,zero,0,4525436,Praydidae,0,2,0.0,1.0,,0,0.0,1.0
torch,zero,0,4525465,Argyresthiidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,4527533,Stathmopodidae,2,1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0
torch,zero,0,4528997,Lypusidae,0,7,0.0,1.0,,0,0.0,1.0
torch,zero,0,4532185,Erebidae,15241,14478,0.983008702859511,1.0,0.9337969949478381,1.0,0.9577711228507017,1.0
torch,zero,0,4538,Adelidae,0,22,0.0,1.0,,0,0.0,1.0
torch,zero,0,4542,Alucitidae,1,3,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
torch,zero,0,4554,Batrachedridae,0,4,0.0,1.0,,0,0.0,1.0
torch,zero,0,4705755,Depressariidae,0,51,0.0,1.0,,0,0.0,1.0
torch,zero,0,4864,Bedelliidae,0,132,0.0,1.0,,0,0.0,1.0
torch,zero,0,4865,Blastobasidae,0,20,0.0,1.0,,0,0.0,1.0
torch,zero,0,4867,Bucculatricidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,4870,Choreutidae,0,15,0.0,1.0,,0,0.0,1.0
torch,zero,0,5320,Douglasiidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,5336,Pyralidae,365,560,0.6,1.0,0.9205479452054794,1.0,0.7264864864864864,1.0
torch,zero,0,5340,Sesiidae,0,5,0.0,1.0,,0,0.0,1.0
torch,zero,0,5343,Tortricidae,632,1311,0.463768115942029,1.0,0.9620253164556962,1.0,0.6258363355635614,1.0
torch,zero,0,5345,Ypsolophidae,46,49,0.8571428571428571,1.0,0.9130434782608695,1.0,0.8842105263157894,1.0
torch,zero,0,5474,Limacodidae,475,383,0.9608355091383812,1.0,0.7747368421052632,1.0,0.8578088578088578,1.0
torch,zero,0,5481,Pieridae,0,5,0.0,1.0,,0,0.0,1.0
torch,zero,0,5487,Gracillariidae,0,23,0.0,1.0,,0,0.0,1.0
torch,zero,0,6166,Opostegidae,0,30,0.0,1.0,,0,0.0,1.0
torch,zero,0,6946,Eriocraniidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,6950,Geometridae,15047,14847,0.9781774095776925,1.0,0.9651757825480162,1.0,0.971633103632836,1.0
torch,zero,0,6954,Epermeniidae,0,2,0.0,1.0,,0,0.0,1.0
torch,zero,0,7014,Nepticulidae,0,4,0.0,1.0,,0,0.0,1.0
torch,zero,0,7015,Noctuidae,9243,9175,0.9238147138964578,1.0,0.9170182841068917,1.0,0.9204039526550114,1.0
torch,zero,0,7016,Notodontidae,3321,3217,0.9518184644078334,1.0,0.9220114423366456,1.0,0.9366778831446925,1.0
torch,zero,0,7017,Nymphalidae,0,6,0.0,1.0,,0,0.0,1.0
torch,zero,0,7294,Drepanidae,1604,1414,0.9759547383309759,1.0,0.8603491271820449,1.0,0.9145129224652088,1.0
torch,zero,0,7297,Elachistidae,0,23,0.0,1.0,,0,0.0,1.0
torch,zero,0,8838,Coleophoridae,0,118,0.0,1.0,,0,0.0,1.0
torch,zero,0,8839,Cosmopterigidae,0,2,0.0,1.0,,0,0.0,1.0
torch,zero,0,8840,Cossidae,0,28,0.0,1.0,,0,0.0,1.0
torch,zero,0,8841,Crambidae,4542,4309,0.9554420979345556,1.0,0.9064288859533245,1.0,0.9302903626708845,1.0
torch,zero,0,8855,Momphidae,0,3,0.0,1.0,,0,0.0,1.0
torch,zero,0,8860,Plutellidae,14,32,0.375,1.0,0.8571428571428571,1.0,0.5217391304347826,1.0
torch,zero,0,8861,Psychidae,0,41,0.0,1.0,,0,0.0,1.0
torch,zero,0,8863,Pterophoridae,79,82,0.8780487804878049,1.0,0.9113924050632911,1.0,0.8944099378881988,1.0
torch,zero,0,8864,Saturniidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,8865,Schreckensteiniidae,0,2,0.0,1.0,,0,0.0,1.0
torch,zero,0,8866,Scythrididae,0,4,0.0,1.0,,0,0.0,1.0
torch,zero,0,8868,Sphingidae,1124,1021,0.9794319294809011,1.0,0.8896797153024911,1.0,0.9324009324009326,1.0
torch,zero,0,8871,Tischeriidae,0,53,0.0,1.0,,0,0.0,1.0
torch,zero,0,8874,Yponomeutidae,13,41,0.14634146341463414,1.0,0.46153846153846156,1.0,0.2222222222222222,1.0
torch,zero,0,9408,Micropterigidae,0,2,0.0,1.0,,0,0.0,1.0
torch,zero,0,9410,Lyonetiidae,0,5,0.0,1.0,,0,0.0,1.0
torch,zero,0,9412,Tineidae,0,117,0.0,1.0,,0,0.0,1.0
torch,zero,0,9541689,Meessiidae,0,1,0.0,1.0,,0,0.0,1.0
torch,zero,0,9689,Oecophoridae,32,49,0.3877551020408163,1.0,0.59375,1.0,0.4691358024691358,1.0
torch,zero,0,9717,Nolidae,191,191,0.9214659685863874,1.0,0.9214659685863874,1.0,0.9214659685863874,1.0
torch,optimized,0.970800906419754,3528,Incurvariidae,0,0,1.0,0.0,,0,1.0,0.0
torch,optimized,0.970800906419754,3530,Lasiocampidae,728,374,1.0,1.0,0.5137362637362637,1.0,0.6787658802177858,1.0
